"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
355803498;"10063645@N00";1168492531;17;"Structure";1303;1
355803564;"10063645@N00";1168492549;17;"Structure";1303;1
355803639;"10063645@N00";1168492558;17;"Structure";1303;1
1431486935;"10091295@N02";1190421746;12;"Cultural";1208;2
1432364530;"10091295@N02";1190421792;12;"Cultural";1208;2
1432362932;"10091295@N02";1190421901;12;"Cultural";1208;2
1424494608;"10091295@N02";1190423814;1;"Historical";4569;2
1423613355;"10091295@N02";1190423828;1;"Historical";4569;2
1424496594;"10091295@N02";1190423860;1;"Historical";4569;2
1424495196;"10091295@N02";1190423916;1;"Historical";4569;2
1469121025;"10091295@N02";1190988000;28;"Structure";1325;3
1465232920;"10091295@N02";1191029287;10;"Park";845;4
1464377823;"10091295@N02";1191029344;10;"Park";845;4
1464376639;"10091295@N02";1191029422;10;"Park";845;4
1465231238;"10091295@N02";1191029492;10;"Park";845;4
1464376225;"10091295@N02";1191029561;10;"Park";845;4
1465234096;"10091295@N02";1191037444;28;"Structure";1325;4
1464374687;"10091295@N02";1191040433;17;"Structure";1303;4
1465235648;"10091295@N02";1191041630;17;"Structure";1303;4
1464375163;"10091295@N02";1191041876;17;"Structure";1303;4
1464379251;"10091295@N02";1191060959;28;"Structure";1325;4
2254971583;"10091295@N02";1202516668;1;"Historical";4569;5
2255769640;"10091295@N02";1202516723;1;"Historical";4569;5
2255768934;"10091295@N02";1202516851;1;"Historical";4569;5
2254970179;"10091295@N02";1202517117;1;"Historical";4569;5
2254969689;"10091295@N02";1202517215;1;"Historical";4569;5
2254964997;"10091295@N02";1202517271;1;"Historical";4569;5
2255765296;"10091295@N02";1202517339;1;"Historical";4569;5
2254967007;"10091295@N02";1202517456;1;"Historical";4569;5
2255767784;"10091295@N02";1202517534;1;"Historical";4569;5
2254968885;"10091295@N02";1202517601;1;"Historical";4569;5
2255766950;"10091295@N02";1202517751;1;"Historical";4569;5
2254967945;"10091295@N02";1202517865;1;"Historical";4569;5
2254967289;"10091295@N02";1202517906;1;"Historical";4569;5
2255764334;"10091295@N02";1202519007;1;"Historical";4569;5
2255764728;"10091295@N02";1202519120;1;"Historical";4569;5
8329080569;"10115973@N05";1356893842;18;"Park";1351;6
4703888703;"10135031@N08";1276608349;18;"Park";1351;7
7338251590;"10137764@N00";1338576010;3;"Museum";3140;8
7338253052;"10137764@N00";1338576015;3;"Museum";3140;8
7340898448;"10137764@N00";1338629233;3;"Museum";3140;9
7155695723;"10137764@N00";1338629250;3;"Museum";3140;9
7155695809;"10137764@N00";1338629257;3;"Museum";3140;9
7155696015;"10137764@N00";1338629273;3;"Museum";3140;9
7155696175;"10137764@N00";1338629280;3;"Museum";3140;9
7155696287;"10137764@N00";1338629292;3;"Museum";3140;9
7340899386;"10137764@N00";1338631235;3;"Museum";3140;9
7155649547;"10137764@N00";1338631241;3;"Museum";3140;9
7340854304;"10137764@N00";1338631241;3;"Museum";3140;9
7155696525;"10137764@N00";1338632425;3;"Museum";3140;9
7155696745;"10137764@N00";1338632440;3;"Museum";3140;9
7155696813;"10137764@N00";1338633909;3;"Museum";3140;9
7155696915;"10137764@N00";1338633921;3;"Museum";3140;9
7155697059;"10137764@N00";1338634036;3;"Museum";3140;9
