"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
7941504100;"10007579@N00";1346844688;30;"Structure";1538;1
4886005532;"10012675@N05";1142731848;6;"Cultural";986;2
4886006468;"10012675@N05";1142732248;6;"Cultural";986;2
4885404441;"10012675@N05";1142732373;6;"Cultural";986;2
4886008334;"10012675@N05";1142732445;6;"Cultural";986;2
4886009150;"10012675@N05";1142916492;6;"Cultural";986;3
7054481539;"10012675@N05";1319327174;13;"Cultural";964;4
6908387594;"10012675@N05";1319328255;13;"Cultural";964;4
6908381912;"10012675@N05";1319331463;13;"Cultural";964;4
6908398496;"10012675@N05";1319331886;13;"Cultural";964;4
7054462485;"10012675@N05";1319331985;13;"Cultural";964;4
6908401428;"10012675@N05";1319332200;13;"Cultural";964;4
7054463311;"10012675@N05";1319332609;13;"Cultural";964;4
6908372508;"10012675@N05";1319332778;13;"Cultural";964;4
6908373156;"10012675@N05";1319332848;13;"Cultural";964;4
2069962164;"10014440@N06";1196128621;24;"Shopping";1028;5
2069167913;"10014440@N06";1196128737;24;"Shopping";1028;5
2069963052;"10014440@N06";1196128878;24;"Shopping";1028;5
2124161426;"10014440@N06";1198051767;23;"Shopping";1874;6
2124161696;"10014440@N06";1198051839;23;"Shopping";1874;6
2124162018;"10014440@N06";1198052142;23;"Shopping";1874;6
2124162310;"10014440@N06";1198052157;23;"Shopping";1874;6
2124162642;"10014440@N06";1198052207;23;"Shopping";1874;6
2123388775;"10014440@N06";1198052244;23;"Shopping";1874;6
2123389177;"10014440@N06";1198052354;23;"Shopping";1874;6
2123389517;"10014440@N06";1198052504;23;"Shopping";1874;6
2124164318;"10014440@N06";1198052526;23;"Shopping";1874;6
2123390287;"10014440@N06";1198052538;23;"Shopping";1874;6
2123390709;"10014440@N06";1198052754;23;"Shopping";1874;6
2124165632;"10014440@N06";1198052832;23;"Shopping";1874;6
2138835345;"10014440@N06";1198627025;23;"Shopping";1874;7
2139617434;"10014440@N06";1198627229;23;"Shopping";1874;7
2138837303;"10014440@N06";1198627361;23;"Shopping";1874;7
2139620076;"10014440@N06";1198627590;23;"Shopping";1874;7
2138839359;"10014440@N06";1198627598;23;"Shopping";1874;7
2353261609;"10014440@N06";1206164087;23;"Shopping";1874;8
2353261849;"10014440@N06";1206164345;23;"Shopping";1874;8
2353262119;"10014440@N06";1206164359;23;"Shopping";1874;8
2354094742;"10014440@N06";1206164441;23;"Shopping";1874;8
2354094948;"10014440@N06";1206164682;23;"Shopping";1874;8
2353262749;"10014440@N06";1206164752;23;"Shopping";1874;8
2354095498;"10014440@N06";1206164813;23;"Shopping";1874;8
2353263415;"10014440@N06";1206165275;23;"Shopping";1874;8
2354096154;"10014440@N06";1206165278;23;"Shopping";1874;8
2353264057;"10014440@N06";1206165702;23;"Shopping";1874;8
2353265815;"10014440@N06";1206168673;24;"Shopping";1028;8
2354098306;"10014440@N06";1206169035;24;"Shopping";1028;8
2353266225;"10014440@N06";1206169058;24;"Shopping";1028;8
2354098696;"10014440@N06";1206169260;24;"Shopping";1028;8
2353266567;"10014440@N06";1206169291;24;"Shopping";1028;8
2354099032;"10014440@N06";1206169364;24;"Shopping";1028;8
2353266951;"10014440@N06";1206169380;24;"Shopping";1028;8
2353267141;"10014440@N06";1206169405;24;"Shopping";1028;8
2353267351;"10014440@N06";1206169450;24;"Shopping";1028;8
2353267553;"10014440@N06";1206169518;24;"Shopping";1028;8
2354100206;"10014440@N06";1206169617;24;"Shopping";1028;8
2354100382;"10014440@N06";1206169712;24;"Shopping";1028;8
2354100586;"10014440@N06";1206169887;24;"Shopping";1028;8
2354100820;"10014440@N06";1206169920;24;"Shopping";1028;8
2353268809;"10014440@N06";1206169946;24;"Shopping";1028;8
2353269009;"10014440@N06";1206170032;24;"Shopping";1028;8
2629849156;"10014440@N06";1214890166;24;"Shopping";1028;9
2629028825;"10014440@N06";1214890184;24;"Shopping";1028;9
2629850544;"10014440@N06";1214890203;24;"Shopping";1028;9
2629851134;"10014440@N06";1214890270;24;"Shopping";1028;9
2629851788;"10014440@N06";1214890277;24;"Shopping";1028;9
2629031535;"10014440@N06";1214890462;24;"Shopping";1028;9
2654090637;"10014440@N06";1215592158;25;"Shopping";1701;10
2654091227;"10014440@N06";1215592171;25;"Shopping";1701;10
2654918128;"10014440@N06";1215592179;25;"Shopping";1701;10
2654918484;"10014440@N06";1215592191;25;"Shopping";1701;10
2654092585;"10014440@N06";1215592201;25;"Shopping";1701;10
2654919504;"10014440@N06";1215592207;25;"Shopping";1701;10
2654920052;"10014440@N06";1215592220;25;"Shopping";1701;10
2654920584;"10014440@N06";1215592244;25;"Shopping";1701;10
2654920870;"10014440@N06";1215592247;25;"Shopping";1701;10
2654094827;"10014440@N06";1215592248;25;"Shopping";1701;10
2654921514;"10014440@N06";1215593210;25;"Shopping";1701;10
2654921896;"10014440@N06";1215593257;25;"Shopping";1701;10
2654096149;"10014440@N06";1215593261;25;"Shopping";1701;10
2654922686;"10014440@N06";1215593305;25;"Shopping";1701;10
2654923010;"10014440@N06";1215593308;25;"Shopping";1701;10
2654097207;"10014440@N06";1215593329;25;"Shopping";1701;10
2654923786;"10014440@N06";1215593365;25;"Shopping";1701;10
2654098119;"10014440@N06";1215593396;25;"Shopping";1701;10
2654924940;"10014440@N06";1215593402;25;"Shopping";1701;10
2654099157;"10014440@N06";1215593435;25;"Shopping";1701;10
2654925932;"10014440@N06";1215593441;25;"Shopping";1701;10
2654926470;"10014440@N06";1215593463;25;"Shopping";1701;10
2654100619;"10014440@N06";1215593493;25;"Shopping";1701;10
2654927046;"10014440@N06";1215593499;25;"Shopping";1701;10
