"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
8703140158;"10002536@N02";1367146438;8;"Structure";571;1
8703142404;"10002536@N02";1367146924;8;"Structure";571;1
8703142278;"10002536@N02";1367147103;8;"Structure";571;1
8702020493;"10002536@N02";1367147154;8;"Structure";571;1
3074192212;"10014440@N06";1227393491;5;"Palace";1750;2
3073357241;"10014440@N06";1227393601;5;"Palace";1750;2
3074192748;"10014440@N06";1227393659;5;"Palace";1750;2
3074193062;"10014440@N06";1227393746;5;"Palace";1750;2
3073358057;"10014440@N06";1227393825;5;"Palace";1750;2
3074193502;"10014440@N06";1227393905;5;"Palace";1750;2
3073358593;"10014440@N06";1227393946;5;"Palace";1750;2
3074194040;"10014440@N06";1227393993;5;"Palace";1750;2
3073359083;"10014440@N06";1227394003;5;"Palace";1750;2
3073359455;"10014440@N06";1227394042;5;"Palace";1750;2
3073359735;"10014440@N06";1227394055;5;"Palace";1750;2
3074195080;"10014440@N06";1227394059;5;"Palace";1750;2
3074195368;"10014440@N06";1227394132;5;"Palace";1750;2
3074195632;"10014440@N06";1227394282;5;"Palace";1750;2
3073360767;"10014440@N06";1227394323;5;"Palace";1750;2
3073361013;"10014440@N06";1227394336;5;"Palace";1750;2
3074196412;"10014440@N06";1227394365;5;"Palace";1750;2
3074196640;"10014440@N06";1227394451;5;"Palace";1750;2
3074196892;"10014440@N06";1227394527;5;"Palace";1750;2
3074197168;"10014440@N06";1227394562;5;"Palace";1750;2
3074197446;"10014440@N06";1227394630;5;"Palace";1750;2
3074197700;"10014440@N06";1227394697;5;"Palace";1750;2
3152714487;"10014440@N06";1227394776;5;"Palace";1750;2
3153549980;"10014440@N06";1227394802;5;"Palace";1750;2
3153550072;"10014440@N06";1227394843;5;"Palace";1750;2
3074197994;"10014440@N06";1227394894;5;"Palace";1750;2
3073363321;"10014440@N06";1227394908;5;"Palace";1750;2
3074198624;"10014440@N06";1227395043;5;"Palace";1750;2
3074198898;"10014440@N06";1227395058;5;"Palace";1750;2
3073364213;"10014440@N06";1227395140;5;"Palace";1750;2
3074199480;"10014440@N06";1227395191;5;"Palace";1750;2
3073364837;"10014440@N06";1227395283;5;"Palace";1750;2
3073365177;"10014440@N06";1227395414;5;"Palace";1750;2
3074200502;"10014440@N06";1227395429;5;"Palace";1750;2
3073365829;"10014440@N06";1227395463;5;"Palace";1750;2
3074201154;"10014440@N06";1227395515;5;"Palace";1750;2
3073366311;"10014440@N06";1227395539;5;"Palace";1750;2
3073366595;"10014440@N06";1227395599;5;"Palace";1750;2
3073366809;"10014440@N06";1227395642;5;"Palace";1750;2
3074202102;"10014440@N06";1227395664;5;"Palace";1750;2
3073367377;"10014440@N06";1227395739;5;"Palace";1750;2
3074202808;"10014440@N06";1227395843;5;"Palace";1750;2
3074203058;"10014440@N06";1227395922;5;"Palace";1750;2
3074203356;"10014440@N06";1227395977;5;"Palace";1750;2
3074203734;"10014440@N06";1227395995;5;"Palace";1750;2
3073377579;"10014440@N06";1227400085;5;"Palace";1750;2
3074212626;"10014440@N06";1227400161;5;"Palace";1750;2
3074212816;"10014440@N06";1227400390;5;"Palace";1750;2
3073378105;"10014440@N06";1227400875;5;"Palace";1750;2
3074213284;"10014440@N06";1227400889;5;"Palace";1750;2
3073400009;"10014440@N06";1227513249;5;"Palace";1750;3
3073400265;"10014440@N06";1227513359;5;"Palace";1750;3
3074235622;"10014440@N06";1227513534;5;"Palace";1750;3
3074235870;"10014440@N06";1227513590;5;"Palace";1750;3
3074236104;"10014440@N06";1227513958;5;"Palace";1750;3
3074236376;"10014440@N06";1227514093;5;"Palace";1750;3
3073401573;"10014440@N06";1227514127;5;"Palace";1750;3
3073401841;"10014440@N06";1227514229;6;"Museum";1581;3
3074237110;"10014440@N06";1227514466;6;"Museum";1581;3
3073402343;"10014440@N06";1227515090;6;"Museum";1581;3
5803412271;"10070485@N08";1307086205;23;"Historical";1056;4
9593213018;"100757375@N02";1372555299;17;"Historical";5533;5
9593210416;"100757375@N02";1372555330;17;"Historical";5533;5
9590413323;"100757375@N02";1372555391;17;"Historical";5533;5
9590410719;"100757375@N02";1372555426;17;"Historical";5533;5
9590407861;"100757375@N02";1372555466;17;"Historical";5533;5
9590404421;"100757375@N02";1372555503;17;"Historical";5533;5
9593195740;"100757375@N02";1372555527;17;"Historical";5533;5
9590399281;"100757375@N02";1372555528;17;"Historical";5533;5
9593190290;"100757375@N02";1372555564;17;"Historical";5533;5
9590392681;"100757375@N02";1372555583;17;"Historical";5533;5
9590388473;"100757375@N02";1372555600;17;"Historical";5533;5
9590385541;"100757375@N02";1372555625;17;"Historical";5533;5
9593176452;"100757375@N02";1372555635;17;"Historical";5533;5
9590380027;"100757375@N02";1372555652;17;"Historical";5533;5
9593171072;"100757375@N02";1372555687;17;"Historical";5533;5
9593168648;"100757375@N02";1372555708;17;"Historical";5533;5
9590372369;"100757375@N02";1372555724;17;"Historical";5533;5
9593163976;"100757375@N02";1372555744;17;"Historical";5533;5
9590367393;"100757375@N02";1372555775;17;"Historical";5533;5
9590364067;"100757375@N02";1372555786;17;"Historical";5533;5
9593153380;"100757375@N02";1372555796;17;"Historical";5533;5
9590355815;"100757375@N02";1372555840;17;"Historical";5533;5
9593144678;"100757375@N02";1372555858;17;"Historical";5533;5
9593139706;"100757375@N02";1372555877;17;"Historical";5533;5
9593136240;"100757375@N02";1372555929;17;"Historical";5533;5
9590130175;"100757375@N02";1372557617;15;"Entertainment";2030;5
9592921318;"100757375@N02";1372557630;15;"Entertainment";2030;5
9590124383;"100757375@N02";1372557637;15;"Entertainment";2030;5
9590121285;"100757375@N02";1372557664;15;"Entertainment";2030;5
9590117937;"100757375@N02";1372557668;15;"Entertainment";2030;5
9590114713;"100757375@N02";1372557668;15;"Entertainment";2030;5
9590111573;"100757375@N02";1372557674;15;"Entertainment";2030;5
9592901774;"100757375@N02";1372557698;15;"Entertainment";2030;5
9590104011;"100757375@N02";1372557722;15;"Entertainment";2030;5
9590100035;"100757375@N02";1372557738;15;"Entertainment";2030;5
9592890960;"100757375@N02";1372557764;15;"Entertainment";2030;5
9592888002;"100757375@N02";1372557782;15;"Entertainment";2030;5
9590090787;"100757375@N02";1372557807;15;"Entertainment";2030;5
9590088025;"100757375@N02";1372557839;15;"Entertainment";2030;5
9590085099;"100757375@N02";1372557847;15;"Entertainment";2030;5
9590081845;"100757375@N02";1372557886;15;"Entertainment";2030;5
9590078851;"100757375@N02";1372557907;15;"Entertainment";2030;5
9592868752;"100757375@N02";1372557963;15;"Entertainment";2030;5
9592865732;"100757375@N02";1372557977;15;"Entertainment";2030;5
9590068953;"100757375@N02";1372558017;15;"Entertainment";2030;5
9592860778;"100757375@N02";1372558031;15;"Entertainment";2030;5
9590064661;"100757375@N02";1372558050;15;"Entertainment";2030;5
9590062139;"100757375@N02";1372558081;15;"Entertainment";2030;5
9590059183;"100757375@N02";1372558118;15;"Entertainment";2030;5
9590055581;"100757375@N02";1372558132;15;"Entertainment";2030;5
9590052565;"100757375@N02";1372558153;15;"Entertainment";2030;5
9592843550;"100757375@N02";1372558195;15;"Entertainment";2030;5
9592840682;"100757375@N02";1372558203;15;"Entertainment";2030;5
9592837270;"100757375@N02";1372558231;15;"Entertainment";2030;5
9592835216;"100757375@N02";1372558241;15;"Entertainment";2030;5
9590037963;"100757375@N02";1372558267;15;"Entertainment";2030;5
9592829208;"100757375@N02";1372558300;15;"Entertainment";2030;5
9590032381;"100757375@N02";1372558320;15;"Entertainment";2030;5
9590030293;"100757375@N02";1372558354;15;"Entertainment";2030;5
9590028121;"100757375@N02";1372558373;15;"Entertainment";2030;5
9592819958;"100757375@N02";1372558415;15;"Entertainment";2030;5
9590023747;"100757375@N02";1372558611;15;"Entertainment";2030;5
9590020241;"100757375@N02";1372559020;15;"Entertainment";2030;5
9592811394;"100757375@N02";1372559053;15;"Entertainment";2030;5
9592806186;"100757375@N02";1372559080;15;"Entertainment";2030;5
9592801264;"100757375@N02";1372559120;15;"Entertainment";2030;5
9590003987;"100757375@N02";1372559169;15;"Entertainment";2030;5
9592793510;"100757375@N02";1372559764;15;"Entertainment";2030;5
9592790452;"100757375@N02";1372559782;15;"Entertainment";2030;5
9592787100;"100757375@N02";1372559793;15;"Entertainment";2030;5
9593353928;"100757375@N02";1372559802;15;"Entertainment";2030;5
9593350412;"100757375@N02";1372559860;15;"Entertainment";2030;5
9590552783;"100757375@N02";1372559898;15;"Entertainment";2030;5
9593342980;"100757375@N02";1372559936;15;"Entertainment";2030;5
9593340472;"100757375@N02";1372560004;15;"Entertainment";2030;5
9593337704;"100757375@N02";1372560021;5;"Palace";1750;5
9590539983;"100757375@N02";1372560032;5;"Palace";1750;5
9590536693;"100757375@N02";1372560062;5;"Palace";1750;5
9593328206;"100757375@N02";1372560075;5;"Palace";1750;5
9590530285;"100757375@N02";1372560097;5;"Palace";1750;5
9593321852;"100757375@N02";1372560108;5;"Palace";1750;5
9593318384;"100757375@N02";1372560136;5;"Palace";1750;5
9590520879;"100757375@N02";1372560170;5;"Palace";1750;5
9593311702;"100757375@N02";1372560191;5;"Palace";1750;5
9593308342;"100757375@N02";1372560200;5;"Palace";1750;5
9593304936;"100757375@N02";1372560212;5;"Palace";1750;5
9590507419;"100757375@N02";1372560351;5;"Palace";1750;5
9593298510;"100757375@N02";1372560360;5;"Palace";1750;5
9590501027;"100757375@N02";1372560368;5;"Palace";1750;5
9593292448;"100757375@N02";1372560396;5;"Palace";1750;5
9590495793;"100757375@N02";1372560418;5;"Palace";1750;5
9590492757;"100757375@N02";1372560425;5;"Palace";1750;5
9593284312;"100757375@N02";1372560465;5;"Palace";1750;5
9593281568;"100757375@N02";1372560501;5;"Palace";1750;5
9590485629;"100757375@N02";1372560513;5;"Palace";1750;5
9593277174;"100757375@N02";1372560548;5;"Palace";1750;5
9593273568;"100757375@N02";1372560602;5;"Palace";1750;5
9593270080;"100757375@N02";1372560628;5;"Palace";1750;5
9593267746;"100757375@N02";1372560642;5;"Palace";1750;5
9593265418;"100757375@N02";1372560667;5;"Palace";1750;5
9636510068;"100757375@N02";1373588632;15;"Entertainment";2030;6
