Structure,Historical,Cultural,Palace,Entertainment,Zoo,Beach,Museum,Park
1.0,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,1.0,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.7,0.09482833550630161,0.05302042590178183,0.0,0.3,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.25,0.013124728378965667,0.25,0.5,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,1.0,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.7142857142857143,0.013124728378965667,0.07142857142857142,0.14285714285714285,0.05302042590178183,0.0,0.07142857142857142,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,1.0,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.75,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.25,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,1.0,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,1.0,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,1.0,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,1.0,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,1.0,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,1.0,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.9518072289156626,0.012048192771084338,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.03614457831325301,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.4,0.09482833550630161,0.05302042590178183,0.0,0.6,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.9166666666666666,0.09482833550630161,0.05302042590178183,0.0,0.08333333333333333,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.8181818181818182,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.18181818181818182,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.4444444444444444,0.013124728378965667,0.10685209329277126,0.5555555555555556,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.18181818181818182,0.6363636363636364,0.05302042590178183,0.0,0.18181818181818182,0.02010719976821672
0.016543531797769087,0.5555555555555556,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.4444444444444444,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,1.0,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,0.3333333333333333,0.013124728378965667,0.6666666666666666,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,1.0,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.2857142857142857,0.013124728378965667,0.10685209329277126,0.42857142857142855,0.05302042590178183,0.0,0.2857142857142857,0.02010719976821672
0.016543531797769087,0.2727272727272727,0.013124728378965667,0.10685209329277126,0.18181818181818182,0.05302042590178183,0.0,0.5454545454545454,0.02010719976821672
0.016543531797769087,0.25,0.75,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.5,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.5,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.6666666666666666,0.05302042590178183,0.0,0.3333333333333333,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,1.0,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,1.0,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,1.0,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,0.16666666666666666,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.8333333333333334,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.17142857142857143,0.013124728378965667,0.08571428571428572,0.7428571428571429,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.391304347826087,0.013124728378965667,0.17391304347826086,0.17391304347826086,0.05302042590178183,0.0,0.2608695652173913,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,0.5,0.013124728378965667,0.10685209329277126,0.5,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.2857142857142857,0.09482833550630161,0.05302042590178183,0.0,0.5714285714285714,0.14285714285714285
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,0.32467043314500943,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,1.0,0.02010719976821672
0.016543531797769087,0.8571428571428571,0.013124728378965667,0.14285714285714285,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,1.0,0.013124728378965667,0.10685209329277126,0.09482833550630161,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
0.016543531797769087,0.75,0.013124728378965667,0.125,0.125,0.05302042590178183,0.0,0.3708532522091844,0.02010719976821672
